ID_Link,Next_ID,Acum_L_m,L_m,Ah_km2,isHead,isOutlt,meanBWF_up_cms
3750,5941,10880.7504,39.624,0.00596133021903,1,0,6.99108428914373e-05
3751,13896,13756.2336,50.9016,0.00453003230988,0,0,0.000195106450008289
3752,1006,8202.4728,76.2,0.0134530176331,0,0,0.0925951165832229
3753,3866,13470.0264,21.0312,0.00894729261895,0,0,0.00530753830115063
3754,14587,1532.2296,170.9928,0.0553632764587,0,0,0.374916003232346
3755,207,2093.6712,23.4696,0.00350634719937,0,0,0.000126901035276073
3756,39,16245.5352,41.4528,0.00793928682533,1,0,7.9564893166913e-05
3757,5942,11297.412,36.576,0.00253537804035,0,0,6.99108428914373e-05
3758,6729,13719.6576,66.7512,0.00551662034524,0,0,0.00031943098159509
3759,790,10893.552,40.2336,0.00421708663631,0,0,6.99108428914373e-05
3760,11555,8695.944,10.3632,0.000891001782222,0,0,9.70225904477949e-05
3761,7717,10700.004,83.5152,0.0255695258265,0,0,0.000139821685782875
3762,3711,16562.5272,59.1312,0.00683841009819,0,0,0.000556954252168391
3763,3766,16779.24,96.012,0.00650065983356,0,0,0.000238694679500739
3764,10348,5460.492,23.1648,0.0124407103653,1,0,0.000328917016467547
3765,3762,16571.6712,9.144,0.000668904563616,0,0,0.000318259572667652
3766,3767,16683.228,102.108,0.00483502888629,0,0,0.000238694679500739
3767,3762,16581.12,18.5928,0.000724102254656,0,0,0.000238694679500739
3768,10502,16754.2464,122.2248,0.0130744706632,0,0,0.000238694679500739
3769,3710,16944.4416,64.3128,0.0109427649078,0,0,0.000159129786333826
3770,2152,4171.188,79.8576,0.00557366034087,0,0,0.000488119271021289
3771,3774,16906.6464,31.0896,0.00469104908563,0,0,7.9564893166913e-05
3772,3775,17057.2176,51.2064,0.0168713925566,1,0,7.9564893166913e-05
3773,1287,3929.7864,6.7056,0.000919743774971,0,0,0.0141526759108133
3774,3777,16875.5568,110.3376,0.0106083503968,0,0,7.9564893166913e-05
3775,11643,17006.0112,97.2312,0.00735581587632,0,0,7.9564893166913e-05
3776,9925,2848.6608,26.2128,0.000752517634088,0,0,0.000145689869010114
3777,3768,16765.2192,10.9728,0.00033445228186,0,0,0.000238694679500739
3778,3777,16787.4696,22.2504,0.000167226140904,0,0,0.000159129786333826
3779,3778,16857.2688,69.7992,0.00592694571567,0,0,0.000159129786333826
3780,330,14815.4136,21.336,0.0018829998752,0,0,0.000363250953407393
3781,798,16281.8064,47.8536,0.00240918324579,0,0,0.0003268195518805
3782,14573,4911.5472,78.6384,0.00759466277148,0,0,0.00269149332033712
3783,668,6883.6032,70.7136,0.0160174813984,0,0,0.00113119763065426
3784,7289,12509.6016,53.6448,0.00117058298633,0,0,0.000139821685782875
3785,14575,11817.4008,11.5824,0.079208296464,1,0,9.87524857203295e-06
3786,9385,12722.352,44.8056,0.0102496751549,0,0,0.00032585852760736
3787,13408,1846.7832,72.5424,0.00543591444337,0,0,0.000253802070552146
3788,2390,10954.512,37.1856,0.00157013343261,0,0,0.00359000832893184
3789,4079,5335.8288,7.3152,8.36130704519e-05,0,0,0.000366089453265967
3790,3291,9254.6424,33.528,0.00741891324604,0,0,0.000259434268185801
3791,7098,10442.1432,26.8224,0.0304306005828,1,0,6.99108428914373e-05
3792,10817,10468.9656,23.7744,0.0022307595267,0,0,0.000251720364140113
3793,14365,9050.7312,69.4944,0.0078869850595,0,0,0.000259434268185801
3794,5490,8945.88,119.7864,0.0183939277446,0,0,0.0010377370727432
3795,13045,13688.568,82.9056,0.00666686714671,0,0,0.000284267322266328
3796,13053,13309.092,56.6928,0.00921924842575,1,0,0.000142133661133164
3797,3811,13630.3512,25.908,0.00556146336587,1,0,0.000142133661133164
3798,4178,16071.1896,66.7512,0.0152418985688,0,0,0
3799,8259,8461.248,26.5176,0.00321516598804,1,0,9.70225904477949e-05
3800,2133,8292.084,69.1896,0.00343197359782,0,0,0.00041974754842761
3801,3789,5361.7368,25.908,0.00179513189798,0,0,0.000122029817755322
3802,2923,15713.0496,45.1104,0.00460376713557,0,0,0.000173851087562743
3803,8933,17115.7392,53.0352,0.00294795529491,0,0,7.9564893166913e-05
3804,13133,12058.4976,7.62,0,0,0,0.000188541806847416
3805,3658,7825.1304,131.9784,0.0131215797021,0,0,0.034153411885794
3806,3732,5428.1832,11.5824,0.00360842657169,1,0,0.000122029817755322
3807,3810,13358.4696,52.1208,0.00365839630158,0,0,0.000994935627932149
3808,8976,12574.524,24.9936,0.000561377256827,0,0,0.000342679565832938
3809,7873,4399.788,143.8656,0.0214477481764,0,0,0.181854968427913
3810,13053,13306.3488,53.9496,0.00318891952678,0,0,0.000994935627932149
3811,12172,13604.4432,38.7096,0.00085318605617,0,0,0.000284267322266328
3812,3822,13712.3424,45.72,0.00283818760049,0,0,0.000284267322266328
3813,4189,11779.9104,50.9016,0.0431472284699,1,0,0.00032585852760736
3814,8520,14029.944,24.0792,0.0197714679048,1,0,0.000511899649430321
3815,8975,8585.3016,97.8408,0.0178451766871,0,0,4.60755828220856e-05
3816,4399,15422.88,88.0872,0.00376674228651,0,0,0.000331205521472391
3817,7223,10243.4136,39.9288,0.00599053916732,1,0,0.000143600333157274
3818,12502,9619.1832,24.6888,0.0309245374148,1,0,0.000259434268185801
3819,11844,13572.744,13.716,8.36130704519e-05,0,0,7.13098159509199e-05
3820,9761,1780.6416,109.4232,0.0759728689893,1,0,0.000193604907975459
3821,1481,12702.2352,28.956,0.000631227903711,0,0,0.000152111042944784
3822,6106,13666.6224,100.584,0.00936309206288,0,0,0.000284267322266328
3823,5797,3969.1056,52.4256,0.00672938368621,1,0,0.000237863230194717
3824,6222,13384.3776,69.4944,0.0135726883803,1,0,0.000168809032763346
3825,10795,6355.3848,53.9496,0.00343259110157,0,0,0.00087887069220602
3826,2296,5384.292,42.0624,0.00336751335045,0,0,0.000406671337776402
3827,6583,12970.1544,60.3504,0.00271245335157,0,0,0.000804434355828217
3828,763,12345.3144,50.9016,0.00310310819399,0,0,0.000171339782916469
3829,2310,13745.5656,31.3944,0.00409767071424,0,0,0.000142133661133164
3830,4332,12951.5616,77.724,0.00372852594874,0,0,0.000514019348749407
3831,6358,5402.2752,83.82,0.0225779556977,0,0,0.00174827842812136
3832,1037,5857.3416,53.0352,0.0055991129963,0,0,0.000122340605469869
3833,3574,9515.5512,6.4008,8.36130704519e-05,0,0,0.0757390818915361
3834,10863,11569.2936,83.82,0.00361257048119,0,0,0.000574401332629095
3835,9077,5170.0176,31.0896,0.00206376459087,0,0,0.000237863230194717
3836,9794,2253.6912,38.4048,0.00162631096432,0,0,0.000627764780147157
3837,5845,3641.4456,62.7888,0.00441601711766,0,0,0.00346856990987068
3838,4299,11572.9512,72.2376,0.00121274826676,0,0,0.00172320399788729
3839,4672,4126.3824,60.96,0.003987284263,0,0,0.000122029817755322
3840,4875,5064.5568,24.384,0.000724102254656,0,0,0.00216891380147415
3841,9222,5923.788,68.58,0.00413014081624,0,0,0.000355866286652817
3842,8221,4373.5752,42.672,0.00258851450163,0,0,0.000610149088776612
3843,1825,10392.4608,40.2336,0.00287365579141,0,0,0.000251720364140113
3844,5287,5574.4872,29.8704,0.00259784217931,0,0,0.000271114225184268
3845,8037,5867.4,42.3672,0.00194337490174,0,0,0.000291379738020227
3846,1701,16483.2792,90.8304,0.00850255465002,1,0,0.000173851087562743
3847,6198,4063.8984,42.9768,0.00504555684011,0,0,0.000122029817755322
3848,10248,8371.6368,7.62,0.0006176466486,0,0,0.0250173554922273
3849,3280,11463.8328,4.572,0.00041806535226,0,0,0.0100807941208564
3850,3648,10358.3232,77.4192,0.00840348867568,0,0,0.00100688145656045
3851,3852,12012.7776,23.4696,0.00177714518735,0,0,0.000143600333157274
3852,7619,11989.308,40.2336,0.00237763445868,0,0,0.000143600333157274
3853,8530,12006.072,35.052,0.00118183074068,0,0,0.000143600333157274
3855,11295,7972.6536,96.012,0.0147837914943,0,0,0.0529732600081907
3856,13451,5522.0616,120.7008,0.0237492036125,0,0,0.000244681210939738
3857,6983,12245.0352,21.6408,0.00269347993333,0,0,0.000171339782916469
3858,9300,9098.8896,89.916,0.0156564102934,0,0,6.99108428914373e-05
3859,13447,4958.1816,70.4088,0.0153556747274,0,0,0.000122340605469869
3860,5611,5302.6056,42.0624,0.00253976742833,0,0,0.000657834032935095
3861,12619,5166.36,48.1584,0.00571369707772,0,0,0.000122340605469869
3862,1549,6174.3336,59.7408,0.00827417538317,0,0,0.000376347917339359
3863,5015,8429.8536,113.6904,0.0123253137131,1,0,9.70225904477949e-05
3864,6681,13348.716,41.7576,0.00286857031627,0,0,0.000142133661133164
3865,2920,16127.2728,41.148,0.000738146637584,0,0,0.000217879701253666
3866,2466,13448.9952,121.92,0.0373935042911,0,0,0.00530753830115063
3867,2269,5490.0576,31.6992,0.00373580585871,1,0,0.000125552956029431
3868,6603,9412.224,96.3168,0.138424242535,1,0,4.60755828220856e-05
3869,10008,5317.236,82.296,0.00482354893011,0,0,0.000251105912058863
3870,13253,4879.5432,79.8576,0.00602659245279,0,0,0.00100442364823545
3871,7231,12895.4784,39.624,0.00549332633938,1,0,0.000195106450008289
3872,12886,14299.9968,68.2752,0.00338482642061,0,0,0.000657256647386668
3873,2685,12128.6016,63.7032,0.0137151393865,1,0,0.000143600333157274
3874,12626,6860.7432,32.004,0.00233079758402,0,0,0.000213294478527606
3875,1608,7705.344,119.7864,0.0241062207859,0,0,0.000138226748466257
3876,6923,5739.9936,45.1104,0.00345322899567,0,0,0.000251105912058863
3877,6182,2556.9672,55.7784,0.00569519120389,0,0,0.000126901035276073
3878,13072,5126.4312,40.8432,0.00392981431124,0,0,0.000122029817755322
3879,6923,5726.2776,31.3944,0.00504671529756,1,0,0.000125552956029431
3880,2005,5261.4576,63.3984,0.0116207789277,1,0,0.000122029817755322
3881,3431,7770.2664,52.7304,0.00113386104591,0,0,9.21511656441713e-05
3882,3881,7777.2768,7.0104,0,1,0,4.60755828220856e-05
3883,50,13239.9024,53.34,0.00615021342441,0,0,0.000215759063022866
3884,7645,8930.9448,44.8056,0.00102948592994,0,0,0.000355866286652817
3885,4616,16482.9744,98.7552,0.00941514339722,0,0,0.000225114788505004
3886,11419,4251.96,116.7384,0.00766608501378,0,0,0.0141526759108133
3887,3339,8308.5432,82.296,0.0351491614517,1,0,4.60755828220856e-05
3888,7416,14556.0288,39.9288,0.00401112577679,1,0,0.000112557394252502
3889,14819,6494.6784,36.2712,0.00319904582286,0,0,0.00677785562960671
3890,2680,12341.0472,3.048,0,0,0,0.000128378231436428
3891,104,12844.5768,48.768,0.006412417451,0,0,0.00276928067484661
3892,14564,9975.7992,67.6656,0.0155040087046,0,0,0.00162668535110561
3893,5099,10360.152,71.3232,0.00501678422712,0,0,0.00149112823851348
3894,3965,10549.7376,26.5176,0.0119720020015,1,0,0.000135557112592134
3895,5671,5972.8608,14.6304,0.000501678422712,0,0,0.000874139214060682
3896,8192,14978.4816,33.2232,0.0015373317352,0,0,0.000225114788505004
3897,8189,8335.3656,45.4152,0.00685068391697,0,0,0.00069957924737935
3898,8005,14573.7072,55.4736,0.00275002618113,0,0,0.000450229577010007
3899,4327,8519.4648,32.3088,0.0020475403854,0,0,0.00174640662806031
3900,14530,10879.5312,19.5072,0.000776643658882,0,0,0.000406671337776402
3901,1757,6408.1152,49.9872,0.00531986629749,1,0,0.000118622095550939
3902,3085,6373.0632,92.0496,0.00411958988478,0,0,0.00228446854577074
3903,2463,7689.7992,20.4216,0.00589853621113,0,0,0.000118622095550939
3904,360,12858.2928,26.2128,0.00614526851219,1,0,0.000186915350476438
3905,6477,12392.8632,85.344,0.0126866044433,0,0,0.00980130515037968
3906,6432,16642.6896,26.8224,0.00227534659025,0,0,0.000225114788505004
3907,8957,10454.3352,38.1,0.00570514781403,1,0,6.99108428914373e-05
3908,5260,12733.6296,55.1688,0.00281011159301,0,0,0.000431518126045731
3909,13433,2560.32,39.624,0.00103209883839,0,0,0.000580814723926377
3910,11475,9034.8816,152.4,0.0244863366368,0,0,0.0860697189430108
3911,11077,5979.8712,70.7136,0.00720934422117,1,0,0.000145689869010114
3912,12015,6338.6208,13.4112,0.000250839211356,0,0,0.00040327679935757
3913,4772,11145.3168,42.672,0.00234439638486,0,0,0.0033028076626173
3914,11732,11403.7872,56.6928,0.00418382345727,0,0,0.00100520233210092
3915,8240,10946.5872,45.1104,0.00198050805628,0,0,0.000143600333157274
3916,6070,13201.4976,31.6992,0.00117123621344,0,0,0.000845516810585221
3917,8629,2113.4832,52.7304,0.00776605256273,0,0,0.000126901035276073
3918,14064,10253.472,93.8784,0.013657021157,0,0,0.000139821685782875
3919,14883,8551.4688,77.4192,0.010982295996,0,0,0.00013991584947587
3920,9024,13683.3864,38.4048,0.00873486619705,1,0,0.000127444647926013
3921,1387,16058.0832,109.728,0.0125236038653,0,0,0.0016340977594025
3922,14504,13628.2176,92.0496,0.00825370829169,0,0,0.00107937659592107
3923,10075,12018.8736,31.6992,0.00262270685832,1,0,0.000143600333157274
3924,3390,2368.296,44.5008,0.00149789697582,0,0,0.000376658868088294
3925,1906,8288.4264,35.6616,0.00340576285991,0,0,0.00811572689132778
3926,10535,3761.8416,16.4592,0.00195755579893,0,0,0.000125552956029431
3927,2559,3922.776,44.196,0.00109796505505,0,0,0.000251105912058863
3928,3312,5361.432,98.7552,0.00866903570375,0,0,0.00188329434044147
3929,3932,6060.6432,106.0704,0.00997454836392,0,0,0.00218098887420353
3930,7473,6135.624,25.6032,0.00270868277372,1,0,0.000125552956029431
3931,7473,6229.8072,119.7864,0.00918582510678,0,0,0.0020554359181741
3932,8049,5954.5728,60.6552,0.00370169890317,0,0,0.00230654183023296
3933,3932,5999.6832,45.1104,0.0011205702855,0,0,0.000125552956029431
3934,3933,6054.852,55.1688,0.00465775582575,0,0,0.000125552956029431
3935,3960,7192.6704,35.3568,0.00153632790053,0,0,0.000542228450368537
3936,861,6851.5992,26.5176,0.00474752916346,0,0,0.00122001401332921
3937,2530,7026.2496,18.8976,0.0016534198895,0,0,0.000135557112592134
3938,3939,13116.4584,34.7472,0.00327627844646,1,0,0.000168809032763346
3939,6261,13081.7112,25.2984,0.000726852953202,0,0,0.000337618065526692
3940,3955,13328.904,72.5424,0.00340786543468,0,0,0.00021295398773006
3941,6725,12095.0736,74.9808,0.00628798656857,0,0,0.000171339782916469
3942,3957,13443.204,43.5864,0.00814113633646,1,0,0.00010647699386503
3943,3940,13363.3464,34.4424,0.00334549204465,1,0,0.00010647699386503
3944,361,16426.2816,36.576,0.0177851089211,1,0,0.000173851087562743
3945,12088,8068.9704,13.1064,0.000334452281808,0,0,0.00041974754842761
3947,9861,9041.892,94.488,0.00960463987085,0,0,0.000489375900240061
3948,2523,7112.8128,14.0208,8.36130704519e-05,0,0,0.000135557112592134
3949,5226,16296.7416,64.6176,0.00789890308781,0,0,0.000346212883435581
3950,12270,16118.4336,82.6008,0.0073462303865,1,0,0.000173851087562743
3951,1738,13131.3936,44.8056,0.00188092253614,0,0,0.000215759063022866
3952,3420,13187.7816,38.7096,0.00341376489205,0,0,0.00042590797546012
3953,3718,7488.0216,32.004,0.00279730221759,0,0,0.000271114225184268
3954,11460,5099.6088,25.6032,0.00274122802845,1,0,0.000122029817755322
3955,3956,13256.3616,19.5072,0.00142142219768,0,0,0.00021295398773006
3956,3952,13236.8544,49.0728,0.00248457484062,0,0,0.00031943098159509
3957,3940,13399.6176,70.7136,0.00528116769439,0,0,0.00010647699386503
3959,10,13639.4952,36.8808,0.00631008520718,1,0,0.000142133661133164
3960,6420,7157.3136,21.0312,0.00720996363868,0,0,0.000542228450368537
3961,3900,10963.656,84.1248,0.04486459499,0,0,0.000406671337776402
3962,7772,8528.304,83.82,0.0141058041378,0,0,0.000254889295852027
3963,3570,5462.6256,38.1,0.00495006873348,0,0,0.00100442364823545
3964,10919,12984.48,59.1312,0.0427886464361,1,0,0.00032585852760736
3965,1081,10523.22,43.2816,0.00137670676047,0,0,0.00108445690073707
3966,4761,10217.5056,47.8536,0.0070331151562,0,0,0.00162668535110561
3967,1594,10009.9368,74.3712,0.00457439126824,0,0,0.000139821685782875
3968,784,11010.9,49.9872,0.00918653136511,1,0,6.99108428914373e-05
3969,788,10394.8992,65.2272,0.0064018352339,0,0,6.99108428914373e-05
3970,3962,8592.312,64.008,0.00600305374934,0,0,0.000254889295852027
3971,7583,10043.4648,66.7512,0.00453621320549,0,0,6.99108428914373e-05
3972,5001,8917.5336,23.4696,0.0140771099489,1,0,0.000127444647926013
3973,6104,11524.7928,23.1648,0.00261792542346,0,0,0.00020066134969325
3974,14895,9282.684,59.436,0.0163445905106,0,0,0.093545523203038
3975,10875,11670.1824,7.9248,0.000501678422712,0,0,6.99108428914373e-05
3976,3855,7975.3968,2.7432,0,0,0,4.60755828220856e-05
3977,5469,13480.6944,75.2856,0.0131286424785,1,0,0.000142133661133164
3978,1645,12561.1128,14.0208,0.00041806535226,0,0,0.00901586447080396
3979,3484,12708.0264,52.4256,0.00205811449929,0,0,0.00867824640527726
3980,4461,12990.2712,83.82,0.0194278074613,0,0,0.00699015607764381
3981,10920,16963.644,39.624,0.00419001120395,1,0,0.000112557394252502
3982,11826,13782.7512,41.148,0.00616562189446,0,0,0.000568534644532657
3983,2055,13128.6504,23.7744,0.00170877068065,0,0,0.00631491994659042
3984,42,13037.2104,50.5968,0.00140282563831,0,0,0.00135047226210677
3985,4054,10287.3048,22.2504,0.000501678422712,0,0,0.0033028076626173
3986,1530,13916.2536,76.8096,0.00720290204119,0,0,0.0022361404045687
3987,10097,4705.1976,63.0936,0.00620765552897,0,0,0.000475726460389435
3988,722,13117.3728,39.3192,0.00286174205161,0,0,0.000675236131053384
3989,5711,12496.1904,148.1328,0.0182199849727,0,0,0.0220125994424449
3990,9765,8997.0864,70.104,0.011357107478,0,0,0.00578718472058071
3991,3990,9045.5496,48.4632,0.0138378060954,0,0,0.00549611694923732
3992,3320,6237.4272,107.5944,0.0456293733799,0,0,0.000728449345050568
3993,11507,8171.3832,14.9352,0.00101968752325,0,0,0.00013991584947587
3994,13020,5217.2616,42.3672,0.00356605884883,0,0,0.000657834032935095
3995,5980,14250.6192,62.484,0.00736397176616,1,0,0.000121083651135798
3996,4150,4807.0008,45.1104,0.00500887915838,1,0,0.000122340605469869
3997,1053,6085.9416,16.764,0.00041806535226,0,0,0.000291379738020227
3999,7710,14287.5,69.4944,0.00460456389925,0,0,0.000171348542944784
4000,3992,6295.0344,57.6072,0.0185360998399,0,0,0.000728449345050568
4001,9172,14287.5,30.48,0.00073847325106,0,0,0.000171348542944784
4002,7726,13057.0224,37.1856,0.00138820968166,0,0,0.00180683144858528
4003,10296,4569.2568,52.1208,0.00192310062039,0,0,0.000291379738020227
4004,5770,4447.032,34.1376,0.00231574370029,0,0,0.000874139214060682
4005,5607,11319.0528,74.676,0.0200918731807,0,0,6.99108428914373e-05
4006,4000,6360.5664,65.532,0.0125303786053,0,0,0.000728449345050568
4007,4013,6584.2896,45.72,0.00840612003467,0,0,0.000291379738020227
4008,1606,12958.572,18.288,0.000905372778487,0,0,0.00084404516381673
4009,4011,13725.144,91.1352,0.00987637611143,0,0,7.13098159509199e-05
4010,4023,6504.1272,17.9832,0.00037992301287,0,0,0.000291379738020227
4011,9838,13634.0088,58.8264,0.00277156609001,0,0,0.000356549079754599
4012,9960,9609.4296,15.8496,0.000167226140904,0,0,0.00257558513925055
4013,4010,6538.5696,34.4424,0.0061975075437,0,0,0.000291379738020227
4014,4015,6702.552,49.6824,0.00329346903653,0,0,0.000145689869010114
4015,11896,6652.8696,32.9184,0.00168035530123,0,0,0.000291379738020227
4016,663,6798.8688,50.5968,0.0112110600828,1,0,0.000145689869010114
4017,4018,6756.8064,48.1584,0.0144605153909,1,0,0.000145689869010114
4018,4015,6708.648,55.7784,0.00324800723631,0,0,0.000145689869010114
4019,4023,6547.7136,61.5696,0.0311779432869,1,0,0.000145689869010114
4020,1483,12975.0312,79.5528,0.00362102160696,0,0,0.000337618065526692
4021,4140,6530.0352,39.624,0.00334805432716,0,0,0.000145689869010114
4022,4021,6627.5712,97.536,0.0106518785366,1,0,0.000145689869010114
4023,4145,6486.144,56.0832,0.00266837564177,0,0,0.000437069607030341
4024,4144,4768.596,40.5384,0.00431118348218,1,0,0.000122340605469869
4025,11179,8192.1096,65.2272,0.00617711971311,0,0,0.000127444647926013
4026,4302,6983.5776,52.4256,0.00382338932521,0,0,0.000135557112592134
4027,924,7259.7264,29.5656,0.00621410423296,1,0,0.000106647239263803
4028,2498,7452.9696,37.4904,0.0068788646952,1,0,0.000135557112592134
4029,2524,2805.0744,59.436,0.0118916729769,1,0,0.000193604907975459
4030,6840,9275.064,81.0768,0.00963712183037,0,0,0.000518868536371601
4031,4030,9332.0616,56.9976,0.0320142980784,1,0,0.000259434268185801
4032,7460,9914.2296,92.964,0.00774462390575,0,0,0.00195515116564416
4033,4032,9933.1272,18.8976,0.0014505619519,1,0,0.00032585852760736
4034,1236,7385.6088,44.196,0.0016853259513,0,0,9.70225904477949e-05
4035,9354,11687.8608,14.6304,0.000167226140904,0,0,0.00065567760736196
4036,1695,3780.4344,53.0352,0.00206183483183,0,0,0.000122029817755322
4037,7351,5797.296,46.3296,0.00223564938071,0,0,0.000125552956029431
4038,1083,3960.2664,68.8848,0.00340113413342,0,0,0.000122029817755322
4040,9159,13069.5192,94.7928,0.00665196328138,0,0,0.000565625420542249
4041,6841,9163.5072,16.764,0.0015118172032,0,0,0.000518868536371601
4042,1799,16459.5048,18.288,0.00106605644159,0,0,0.000108939850626833
4043,4926,4655.5152,65.2272,0.0025077746098,0,0,0.000291379738020227
4044,7979,11350.1424,60.96,0.00380491014258,0,0,0.000143600333157274
4045,2650,14265.8592,45.72,0.00867080656162,0,0,0.000147887116564416
4046,11050,13979.0424,25.908,0.00100335684542,0,0,0.000632044437075108
4047,4036,3875.532,95.0976,0.0134972353286,1,0,0.000122029817755322
4048,14731,13352.0688,21.336,0.00692775931923,1,0,0.000195106450008289
4049,7915,1584.0456,75.2856,0.010105420885,0,0,0.00101520828220858
4050,6837,4296.156,24.384,0.00914536585248,1,0,0.000125552956029431
4051,13862,3233.6232,42.9768,0.00114452279686,0,0,0.00087887069220602
4052,10215,6709.2576,128.9304,0.0141565721324,0,0,0.146489888247855
4053,2985,9925.5072,31.6992,0.00241240275111,0,0,0.00138999383090236
4054,10843,10265.0544,119.4816,0.00885254659244,0,0,0.00344640799577457
4055,14727,9857.8416,118.872,0.0239712738152,0,0,0.000503440728280227
4056,2609,13005.2064,57.3024,0.00539827906773,1,0,0.000142133661133164
4057,11714,4986.8328,29.2608,0.00188162069873,0,0,0.000125552956029431
4058,5688,6975.348,64.3128,0.020677419442,1,0,0.000135557112592134
4059,14369,12312.0912,91.7448,0.0146311160161,0,0,0.000143600333157274
4060,6738,9728.9112,49.6824,0.0063921279,0,0,0.000254889295852027
4061,947,14028.7248,22.5552,0.000599662489648,0,0,0.000121083651135798
4062,5131,5391.3024,35.3568,0.00103177222483,0,0,0.000627764780147157
4063,13472,13009.4736,11.5824,0.0143984679547,1,0,0.000126408887415022
4064,4391,11219.9928,122.2248,0.0300855353184,0,0,0.0136739026021304
4065,3073,9311.0304,44.196,0.00383495935478,0,0,0.000503440728280227
4066,9958,9577.4256,53.0352,0.00246452647475,0,0,0.000264195915979359
4067,3525,15242.4384,54.2544,0.00519237473707,0,0,0.000242167302271595
4068,2747,13984.8336,54.5592,0.0102573076712,1,0,0.000121083651135798
4069,9677,13889.736,43.5864,0.00325465816002,0,0,0.000363250953407393
4070,4101,1772.412,46.9392,0.00433263982392,0,0,0.000126901035276073
4071,6966,1374.648,32.004,0.00253475595157,0,0,0.000671681052804554
4072,3001,16642.3848,72.2376,0.0147275946959,1,0,7.9564893166913e-05
4073,10994,9865.7664,111.252,0.0146676775541,0,0,0.000120595582822085
4074,6434,14441.424,73.152,0.00625683128256,0,0,0.000112557394252502
4075,11705,11515.6488,121.92,0.0092523310297,0,0,0.000143600333157274
4076,3579,1351.788,45.1104,0.0130021883348,0,0,0.0011875076522787
4077,11533,12969.5448,84.4296,0.0117400229675,0,0,0.000152111042944784
4078,4083,11909.1456,121.92,0.0207371282157,1,0,0.00020066134969325
4079,3741,5328.5136,55.7784,0.00503079409952,0,0,0.000366089453265967
4080,10518,1901.3424,21.0312,0.000306036902396,0,0,0.000193604907975459
4081,3789,5367.528,31.6992,0.00153627279281,0,0,0.000244059635510645
4082,10172,5221.8336,73.7616,0.00433839000869,1,0,0.000145689869010114
4083,6615,11787.2256,50.9016,0.00483758565803,0,0,0.000401322699386501
4084,4616,16419.8808,35.6616,0.00140208055114,0,0,0.00281393485631254
4085,2010,4641.1896,68.8848,0.00999256314289,1,0,0.000125552956029431
4086,8445,3102.5592,8.5344,0.000542913384214,0,0,0.000376658868088294
4087,3240,4472.94,45.1104,0.00220486605288,0,0,0.000125552956029431
4088,7096,14984.8824,94.488,0.015796291496,1,0,0.000121083651135798
4089,777,15089.124,38.7096,0.00132474458497,0,0,0.000242167302271595
4090,9721,15288.4632,70.7136,0.00855548645951,0,0,0.000121083651135798
4091,4090,15306.4464,17.9832,0.00346726062026,1,0,0.000121083651135798
4092,10475,5461.1016,31.0896,0.00537515840027,0,0,0.000125552956029431
4093,9770,5352.8976,32.3088,0.00120317289526,1,0,0.000125552956029431
4094,7625,9524.6952,61.8744,0.00525752950889,0,0,0.00447118717593506
4095,12505,6455.0544,121.3104,0.0225835450883,1,0,0.000145689869010114
4096,3358,4276.0392,52.1208,0.0106207303203,0,0,0.000713589690584152
4097,6752,15990.1128,49.3776,0.00465949706471,0,0,0.000544699253134166
4098,11033,16567.7088,67.3608,0.00575018697423,0,0,0.000477389359001478
4099,31,11348.0088,32.004,0.0289883001049,1,0,0.00020066134969325
4100,10427,11182.5024,56.388,0.0118740358448,1,0,0.000125860182070057
4101,13507,1725.4728,92.964,0.00649307750228,0,0,0.000126901035276073
4102,6366,1163.4216,32.3088,0.00448403541401,1,0,0.000126901035276073
4103,6127,6707.4288,50.5968,0.0150720091461,1,0,0.000145689869010114
4104,3688,9593.2752,25.908,0.0052134055881,1,0,0.000127444647926013
4105,6969,16535.4,48.1584,0.00168663240552,0,0,0.000217879701253666
4106,6667,11440.9728,91.7448,0.0141983589308,0,0,0.00020066134969325
4107,2694,9537.8016,56.388,0.00691383355524,0,0,0.00037758054621017
4108,4959,9546.6408,37.7952,0.00698700395637,0,0,0.00511132545043588
4109,5196,2578.9128,118.872,0.00753645981838,0,0,0.000580814723926377
4110,14715,9002.5728,45.1104,0.00297314789438,0,0,0.000127444647926013
4111,3462,12425.172,60.96,0.00355453533488,0,0,0.000171339782916469
4112,8413,12546.7872,60.0456,0.00429685650198,0,0,0.000171339782916469
4113,9462,10113.264,83.5152,0.00350121567179,0,0,0.00387720899524639
4114,4710,11580.5712,80.1624,0.00741347450437,0,0,0.000143600333157274
4115,10298,4789.0176,114.3,0.0090984537573,0,0,0.123103747909691
4116,4206,13208.508,95.4024,0.00508909633173,0,0,0.000171339782916469
4117,1030,13527.6336,51.2064,0.00489496757723,0,0,0.000242167302271595
4118,987,5864.6568,82.296,0.00460587055197,0,0,0.0013758366387573
4119,10132,5255.0568,91.1352,0.0050685371658,0,0,0.000582759476040454
4120,492,12961.62,33.528,0.00162456562297,0,0,0.0019898712558643
4121,1615,11664.696,80.772,0.00737814410357,0,0,0.00100520233210092
4122,4488,12062.7648,24.384,0.000458892046816,0,0,0.000942709034237082
4123,2396,14619.732,11.2776,0.00150503526814,1,0,0.000112557394252502
4124,1159,5490.972,7.9248,0.00215298553077,0,0,0.00296982007734178
4125,2396,14639.2392,30.7848,0.0014394012533,1,0,0.000112557394252502
